親カテゴリ,H.集計フラグ,H.店舗,H.伝票番号,H.伝票番号枝番,H.元伝票番号,H.合算先伝票番号,H.集計対象営業年月日,H.集計営業年,H.集計営業月,H.集計営業日,H.曜日,H.支払ステータス,H.伝票発行日,H.伝票処理日,H.テーブル番号,H.客数（合計）,H.客数（男）,H.客数（女）,H.深夜料金,H.テーブルチャージ料金,H.サービス料金,H.総商品数,H.伝票金額,H.伝票税額,H.免税額（一般品）,H.免税額（消耗品）,D.免税区分,D.免税額,H.値引金額,H.値割引科目別金額（割引_*nothing*）,H.支払金額（現金）,H.支払金額（クレジットカード）,H.支払金額（ポイント）,H.支払金額（電子マネー）,H.支払金額（商品券：釣り無）,H.支払金額（商品券：釣り有）,H.支払金額（その他）,H.レジ担当者ID,H.スタイリスト（理美容のみ）,H.受付番号,H.テーブル合算後伝票番号,H.税集計区分,H.支払メモ,H.領収書発行回数,H.領収書発行最終日付,H.キッチンプリンタ印字成否,H.キッチンプリンタ印字日付,H.レシートプリンタ印字成否,H.レシートプリンタ印字日付,H.基幹転送成否,H.基幹転送日付,C.お客様,C.お客様代表,C.客層,D.オーダー番号,D.商品カテゴリ1,D.商品カテゴリ2,D.商品カテゴリ3,D.商品カテゴリ4,D.商品カテゴリ5,D.帳票集計対象商品,D.商品,D.サブメニュー,D.商品印字成否,D.サブメニュー印字成否,D.価格,D.数量,D.優先ステータス,D.オーダーメモ,D.オーダー担当者,D.オーダー日時,D.配膳済担当者,D.配膳済日時,D.オーダーキャンセル担当者,D.オーダーキャンセル日時,D.オーダーステータス
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,18,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/02 19:45:36,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,45,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/02 19:55:21,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,46,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/02 19:55:21,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,50,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/02 20:05:40,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,51,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/02 20:13:09,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,52,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/02 20:13:09,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,55,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 20:28:14,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,56,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 20:28:14,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,58,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 20:34:52,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,59,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 20:34:52,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,60,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 20:34:52,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,71,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 20:44:32,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,74,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 20:54:27,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,75,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 20:54:27,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,76,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 20:54:27,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,77,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/02 21:06:54,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,78,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/02 21:06:54,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,80,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/02 21:09:47,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,81,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/02 21:09:47,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,87,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/02 21:28:31,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,89,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/02 21:39:21,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,90,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/02 21:39:21,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,37,フード,囲炉裏焼き,,,,Yes,00000000676:国産鶏の豪快山賊焼き,4等分x1,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,38,フード,囲炉裏焼き,,,,Yes,00000000676:国産鶏の豪快山賊焼き,4等分x1,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,42,フード,囲炉裏焼き,,,,Yes,00000000676:国産鶏の豪快山賊焼き,4等分x1,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,39,フード,囲炉裏焼き,,,,Yes,00000000676:国産鶏の豪快山賊焼き,4等分x1,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,40,フード,囲炉裏焼き,,,,Yes,00000000676:国産鶏の豪快山賊焼き,4等分x1,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,41,フード,囲炉裏焼き,,,,Yes,00000000676:国産鶏の豪快山賊焼き,4等分x1,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,34,フード,山賊の逸品,,,,Yes,00000000673:こだわりの出汁巻き,,1:成功,,620,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,35,フード,山賊の逸品,,,,Yes,00000000673:こだわりの出汁巻き,,1:成功,,620,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,36,フード,山賊の逸品,,,,Yes,00000000673:こだわりの出汁巻き,,1:成功,,620,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,64,フード,山賊の逸品,,,,Yes,00000000672:丸那須と獅子唐の肉味噌炒め,,1:成功,,680,1,0:設定なし,,0301:店長,2018/06/02 20:34:52,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,85,フード,山賊の揚げ物,,,,Yes,00000000665:蛸の唐揚げ,,1:成功,,580,1,0:設定なし,,0301:店長,2018/06/02 21:28:31,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,33,フード,山賊の揚げ物,,,,Yes,00000000664:若鶏の唐揚げ,,1:成功,,580,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,32,フード,山賊の揚げ物,,,,Yes,00000000664:若鶏の唐揚げ,,1:成功,,580,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,31,フード,山賊の揚げ物,,,,Yes,00000000664:若鶏の唐揚げ,,1:成功,,580,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,73,フード,山賊の揚げ物,,,,Yes,00000000661:こぼれフライドポテト,,1:成功,,520,1,0:設定なし,,0301:店長,2018/06/02 20:44:32,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,72,フード,馬刺し,,,,Yes,00000000656:馬刺しユッケ,,1:成功,,780,1,0:設定なし,,0301:店長,2018/06/02 20:44:32,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,86,フード,大和の和え野菜,,,,Yes,00000000647:豪快ポテトサラダ,,1:成功,,520,1,0:設定なし,,0301:店長,2018/06/02 21:28:31,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,28,フード,山賊の肴,,,,Yes,00000000638:梅くらげ,,1:成功,,420,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,30,フード,山賊の肴,,,,Yes,00000000638:梅くらげ,,1:成功,,420,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,29,フード,山賊の肴,,,,Yes,00000000638:梅くらげ,,1:成功,,420,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,27,フード,山賊の肴,,,,Yes,00000000634:枝豆,,1:成功,,280,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001075,0,,,2018/06/02,2018,6,2,土,10:会計済,2018/06/02 19:45:36,2018/06/02 22:05:50,000000018:掘りごたつ6,15,15,0,0,0,0,97,51304,3764,0,0,0:対象外,0,0,0,51304,0,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,0,,1:成功, ,1:成功,2018/06/02 22:05:54,1:成功,2018/06/02 22:06:28,,,,26,フード,山賊の肴,,,,Yes,00000000634:枝豆,,1:成功,,280,1,0:設定なし,,0303:アルバイト,2018/06/02 19:49:10,, ,, ,20:配膳済
